nom_de_commune,code_departement,code_commune
BRIE COMTE ROBERT,77,53
REBAIS,77,385
FONTENAY-TRESIGNY,77,192
COULOMMIERS,77,131
COULOMMIERS,77,131
QUINCY-VOISINS,77,382
JOUY-SUR-MORIN,77,240
LA FERTE SOUS JOUARRE,77,183
ESBLY,77,171
FONTENAY-TRESIGNY,77,192
CITRY,77,117
CROUY-SUR-OURCQ,77,148
MORTCERF,77,318
ROZAY-EN-BRIE,77,393
COULOMMIERS,77,131
ESBLY,77,171
FONTENAY-TRESIGNY,77,192
MARY-SUR-MARNE,77,280
COUILLY-PONT-AUX-DAMES,77,128
CRECY LA CHAPELLE,77,142
COULOMMIERS,77,131
BASSEVELLE,77,24
QUINCY-VOISINS,77,382
FONTENAY-TRESIGNY,77,192
COULOMMIERS,77,131
COULOMMIERS,77,131
CONDE-SAINTE-LIBIAIRE,77,125
FERTE-GAUCHER (LA),77,182
VILLENEUVE-SAINT-DENIS,77,510
DOUY-LA-RAMEE,77,163
SAINT-SIMEON,77,436
CRECY LA CHAPELLE,77,142
COULOMMIERS,77,131
COULOMMIERS,77,131
BEAUTHEIL-SAINTS,77,433
VILLIERS-SUR-MORIN,77,521
CRECY LA CHAPELLE,77,142
COULOMMIERS,77,131
ESBLY,77,171
JOUARRE,77,238
MARY-SUR-MARNE,77,280
LA FERTE SOUS JOUARRE,77,183
COULOMMIERS,77,131
LA FERTE SOUS JOUARRE,77,183
ESBLY,77,171
SAINT-MAMMES,77,419
MORET-LOING-ET-ORVANNE,77,316
AVON,77,14
CHAMPAGNE SUR SEINE,77,79
AVON,77,14
AVON,77,14
CANNES-ECLUSE,77,61
MONTEREAU FAULT YONNE,77,305
CHAMPAGNE SUR SEINE,77,79
MONTEREAU FAULT YONNE,77,305
MONTEREAU FAULT YONNE,77,305
MONTEREAU FAULT YONNE,77,305
FONTAINEBLEAU,77,186
MONTEREAU FAULT YONNE,77,305
AVON,77,14
AVON,77,14
AVON,77,14
FONTAINEBLEAU,77,186
AVON,77,14
MONTEREAU FAULT YONNE,77,305
FONTAINEBLEAU,77,186
FONTAINEBLEAU,77,186
FONTAINEBLEAU,77,186
GENEVRAYE (LA),77,202
FONTAINEBLEAU,77,186
NEMOURS,77,333
FONTAINEBLEAU,77,186
MORET-LOING-ET-ORVANNE,77,316
MORET-LOING-ET-ORVANNE,77,316
MORET-LOING-ET-ORVANNE,77,316
FONTAINEBLEAU,77,186
CANNES-ECLUSE,77,61
AVON,77,14
NEMOURS,77,333
AVON,77,14
FONTAINEBLEAU,77,186
FONTAINEBLEAU,77,186
FONTAINEBLEAU,77,186
SAINT-PIERRE-LES-NEMOURS,77,431
BOIS LE ROI,77,37
AVON,77,14
MONTEREAU FAULT YONNE,77,305
MORET-LOING-ET-ORVANNE,77,316
FONTAINEBLEAU,77,186
AVON,77,14
MORET-LOING-ET-ORVANNE,77,316
AVON,77,14
AVON,77,14
MONTEREAU FAULT YONNE,77,305
MONTEREAU FAULT YONNE,77,305
AVON,77,14
MONTEREAU FAULT YONNE,77,305
NEMOURS,77,333
MORET-LOING-ET-ORVANNE,77,316
AVON,77,14
NEMOURS,77,333
MONTEREAU FAULT YONNE,77,305
AVON,77,14
MONTEREAU FAULT YONNE,77,305
MONTEREAU FAULT YONNE,77,305
MONTEREAU FAULT YONNE,77,305
SAMOIS SUR SEINE,77,441
AVON,77,14
MONTEREAU FAULT YONNE,77,305
NEMOURS,77,333
NEMOURS,77,333
NEMOURS,77,333
CHAMPAGNE SUR SEINE,77,79
FONTAINEBLEAU,77,186
SAINT-MAMMES,77,419
NEMOURS,77,333
FONTAINEBLEAU,77,186
CLAYE-SOUILLY,77,118
MEAUX,77,284
SAINT THIBAULT DES VIGNES,77,438
TORCY,77,468
CHELLES,77,108
VILLEPARISIS,77,514
LONGPERRIER,77,259
BUSSY-SAINT-GEORGES,77,58
TORCY,77,468
SERRIS,77,449
SERRIS,77,449
BUSSY-SAINT-GEORGES,77,58
TORCY,77,468
BUSSY-SAINT-GEORGES,77,58
MONTEVRAIN,77,307
SERRIS,77,449
LONGPERRIER,77,259
NOISIEL,77,337
MONTEVRAIN,77,307
SAINT THIBAULT DES VIGNES,77,438
ANNET-SUR-MARNE,77,5
LONGPERRIER,77,259
VILLEPARISIS,77,514
POMPONNE,77,372
TORCY,77,468
COLLEGIEN,77,121
BUSSY-SAINT-GEORGES,77,58
TORCY,77,468
VARREDDES,77,483
LAGNY-SUR-MARNE,77,243
VILLEPARISIS,77,514
CHAMPS-SUR-MARNE,77,83
NOISIEL,77,337
EMERAINVILLE,77,169
LAGNY-SUR-MARNE,77,243
MEAUX,77,284
MEAUX,77,284
MONTEVRAIN,77,307
MEAUX,77,284
CHELLES,77,108
BUSSY-SAINT-MARTIN,77,59
SAINT-PATHUS,77,430
DAMMARTIN-EN-GOELE,77,153
BUSSY-SAINT-GEORGES,77,58
CLAYE-SOUILLY,77,118
LAGNY-SUR-MARNE,77,243
BUSSY-SAINT-GEORGES,77,58
VAIRES SUR MARNE,77,479
SERRIS,77,449
TORCY,77,468
VAIRES SUR MARNE,77,479
CHAMPS-SUR-MARNE,77,83
MONTEVRAIN,77,307
LOGNES,77,258
DAMMARTIN-EN-GOELE,77,153
VILLEPARISIS,77,514
VILLEPARISIS,77,514
CHANTELOUP EN BRIE,77,85
BUSSY-SAINT-GEORGES,77,58
VAIRES SUR MARNE,77,479
BUSSY-SAINT-GEORGES,77,58
LAGNY-SUR-MARNE,77,243
VILLEPARISIS,77,514
CHELLES,77,108
MEAUX,77,284
MEAUX,77,284
MAGNY-LE-HONGRE,77,268
COUPVRAY,77,132
BUSSY-SAINT-GEORGES,77,58
MAGNY-LE-HONGRE,77,268
VILLEPARISIS,77,514
TORCY,77,468
VARREDDES,77,483
VILLENOY,77,513
THORIGNY SUR MARNE,77,464
SERRIS,77,449
BUSSY-SAINT-GEORGES,77,58
BAILLY-ROMAINVILLIERS,77,18
BAILLY-ROMAINVILLIERS,77,18
VILLEPARISIS,77,514
LE PIN,77,363
VILLEPARISIS,77,514
TORCY,77,468
EMERAINVILLE,77,169
VILLEPARISIS,77,514
MONTEVRAIN,77,307
BAILLY-ROMAINVILLIERS,77,18
LAGNY-SUR-MARNE,77,243
TORCY,77,468
MEAUX,77,284
VILLEPARISIS,77,514
CHAMPS-SUR-MARNE,77,83
CHAMPS-SUR-MARNE,77,83
DAMMARTIN-EN-GOELE,77,153
MEAUX,77,284
VAIRES SUR MARNE,77,479
NOISIEL,77,337
MAGNY-LE-HONGRE,77,268
CREGY-LES-MEAUX,77,143
LOGNES,77,258
COUPVRAY,77,132
MEAUX,77,284
CHELLES,77,108
MAGNY-LE-HONGRE,77,268
TORCY,77,468
SERRIS,77,449
CHESSY,77,111
BUSSY-SAINT-GEORGES,77,58
LOGNES,77,258
TORCY,77,468
LOGNES,77,258
BUSSY-SAINT-GEORGES,77,58
CLAYE-SOUILLY,77,118
VILLENEUVE SOUS DAMMARTIN,77,511
LAGNY-SUR-MARNE,77,243
MEAUX,77,284
LOGNES,77,258
BROU-SUR-CHANTEREINE,77,55
BAILLY-ROMAINVILLIERS,77,18
VILLEVAUDE,77,517
MONTEVRAIN,77,307
FERRIERES-EN-BRIE,77,181
TORCY,77,468
SAINT THIBAULT DES VIGNES,77,438
TORCY,77,468
THORIGNY SUR MARNE,77,464
LOGNES,77,258
CHANTELOUP EN BRIE,77,85
MONTEVRAIN,77,307
MEAUX,77,284
VILLEPARISIS,77,514
MITRY MORY,77,294
MONTEVRAIN,77,307
TORCY,77,468
MEAUX,77,284
LAGNY-SUR-MARNE,77,243
LAGNY-SUR-MARNE,77,243
CHAMPS-SUR-MARNE,77,83
MONTEVRAIN,77,307
NANTEUIL-LES-MEAUX,77,330
LAGNY-SUR-MARNE,77,243
MAGNY-LE-HONGRE,77,268
DAMMARTIN-EN-GOELE,77,153
LAGNY-SUR-MARNE,77,243
DAMPMART,77,155
VILLENOY,77,513
BUSSY-SAINT-GEORGES,77,58
MEAUX,77,284
MEAUX,77,284
NOISIEL,77,337
MEAUX,77,284
CHELLES,77,108
BAILLY-ROMAINVILLIERS,77,18
FERRIERES-EN-BRIE,77,181
THORIGNY SUR MARNE,77,464
VAIRES SUR MARNE,77,479
MEAUX,77,284
BAILLY-ROMAINVILLIERS,77,18
MEAUX,77,284
MEAUX,77,284
THORIGNY SUR MARNE,77,464
BUSSY-SAINT-GEORGES,77,58
BUSSY-SAINT-GEORGES,77,58
VILLEPARISIS,77,514
ANNET-SUR-MARNE,77,5
MONTEVRAIN,77,307
LOGNES,77,258
LOGNES,77,258
COLLEGIEN,77,121
MAGNY-LE-HONGRE,77,268
NANTOUILLET,77,332
VAIRES SUR MARNE,77,479
CHELLES,77,108
TORCY,77,468
BAILLY-ROMAINVILLIERS,77,18
CHARMENTRAY,77,94
BUSSY-SAINT-GEORGES,77,58
MEAUX,77,284
CHESSY,77,111
TORCY,77,468
EMERAINVILLE,77,169
MONTEVRAIN,77,307
VILLEPARISIS,77,514
MAGNY-LE-HONGRE,77,268
CHELLES,77,108
TORCY,77,468
VILLEPARISIS,77,514
MONTEVRAIN,77,307
CLAYE-SOUILLY,77,118
TRILPORT,77,475
CHELLES,77,108
TORCY,77,468
SAINT-MARD,77,420
VILLEPARISIS,77,514
MEAUX,77,284
MEAUX,77,284
CHAMPS-SUR-MARNE,77,83
POMPONNE,77,372
CHAMPS-SUR-MARNE,77,83
COLLEGIEN,77,121
BUSSY-SAINT-GEORGES,77,58
MEAUX,77,284
MITRY MORY,77,294
THORIGNY SUR MARNE,77,464
THORIGNY SUR MARNE,77,464
SAINT-SOUPPLETS,77,437
MEAUX,77,284
VILLEPARISIS,77,514
MEAUX,77,284
MEAUX,77,284
VILLEPARISIS,77,514
VILLEPARISIS,77,514
LAGNY-SUR-MARNE,77,243
TORCY,77,468
VILLEPARISIS,77,514
MEAUX,77,284
MONTEVRAIN,77,307
BAILLY-ROMAINVILLIERS,77,18
BAILLY-ROMAINVILLIERS,77,18
BAILLY-ROMAINVILLIERS,77,18
DAMPMART,77,155
BAILLY-ROMAINVILLIERS,77,18
MAGNY-LE-HONGRE,77,268
OISSERY,77,344
CLAYE-SOUILLY,77,118
LAGNY-SUR-MARNE,77,243
BUSSY-SAINT-GEORGES,77,58
MITRY MORY,77,294
CHELLES,77,108
DAMMARTIN-EN-GOELE,77,153
POMPONNE,77,372
OTHIS,77,349
CHAMPS-SUR-MARNE,77,83
BUSSY-SAINT-GEORGES,77,58
TRILPORT,77,475
VAIRES SUR MARNE,77,479
OISSERY,77,344
MEAUX,77,284
SERRIS,77,449
CHELLES,77,108
MONTEVRAIN,77,307
COUPVRAY,77,132
MEAUX,77,284
BUSSY-SAINT-GEORGES,77,58
MEAUX,77,284
DAMMARTIN-EN-GOELE,77,153
CHAMPS-SUR-MARNE,77,83
MONTEVRAIN,77,307
CHELLES,77,108
CHAMPS-SUR-MARNE,77,83
CHELLES,77,108
CHAMPS-SUR-MARNE,77,83
CHELLES,77,108
CHESSY,77,111
SERRIS,77,449
MONTEVRAIN,77,307
DAMMARTIN-EN-GOELE,77,153
VILLEPARISIS,77,514
TORCY,77,468
VILLEPARISIS,77,514
CHAMPS-SUR-MARNE,77,83
CLAYE-SOUILLY,77,118
POMPONNE,77,372
CHAMPS-SUR-MARNE,77,83
CHESSY,77,111
MEAUX,77,284
CHAMPS-SUR-MARNE,77,83
CHELLES,77,108
MONTEVRAIN,77,307
SERRIS,77,449
MEAUX,77,284
MAGNY-LE-HONGRE,77,268
MONTEVRAIN,77,307
POMPONNE,77,372
BROU-SUR-CHANTEREINE,77,55
CHELLES,77,108
TRILPORT,77,475
MONTEVRAIN,77,307
LOGNES,77,258
DAMMARTIN-EN-GOELE,77,153
NOISIEL,77,337
MAGNY-LE-HONGRE,77,268
BAILLY-ROMAINVILLIERS,77,18
MONTEVRAIN,77,307
MEAUX,77,284
LAGNY-SUR-MARNE,77,243
BUSSY-SAINT-GEORGES,77,58
TORCY,77,468
MAGNY-LE-HONGRE,77,268
JOSSIGNY,77,237
CHESSY,77,111
VILLENOY,77,513
EMERAINVILLE,77,169
BAILLY-ROMAINVILLIERS,77,18
MEAUX,77,284
COURTRY,77,139
LONGPERRIER,77,259
CLAYE-SOUILLY,77,118
MITRY MORY,77,294
MAGNY-LE-HONGRE,77,268
CROISSY-BEAUBOURG,77,146
CHELLES,77,108
LOGNES,77,258
TRILBARDOU,77,474
GOUVERNES,77,209
MONTEVRAIN,77,307
MONTEVRAIN,77,307
BUSSY-SAINT-GEORGES,77,58
LAGNY-SUR-MARNE,77,243
CHELLES,77,108
CHELLES,77,108
CHELLES,77,108
MEAUX,77,284
LOGNES,77,258
BUSSY-SAINT-GEORGES,77,58
CHELLES,77,108
VILLEPARISIS,77,514
DAMPMART,77,155
POINCY,77,369
POINCY,77,369
MEAUX,77,284
MONTEVRAIN,77,307
CHAMPS-SUR-MARNE,77,83
DAMMARTIN-EN-GOELE,77,153
CHANTELOUP EN BRIE,77,85
LAGNY-SUR-MARNE,77,243
LOGNES,77,258
MEAUX,77,284
CREGY-LES-MEAUX,77,143
BROU-SUR-CHANTEREINE,77,55
LE PIN,77,363
MEAUX,77,284
MEAUX,77,284
THORIGNY SUR MARNE,77,464
LAGNY-SUR-MARNE,77,243
MEAUX,77,284
POMPONNE,77,372
LAGNY-SUR-MARNE,77,243
CHELLES,77,108
BUSSY-SAINT-GEORGES,77,58
CHELLES,77,108
CROISSY-BEAUBOURG,77,146
BAILLY-ROMAINVILLIERS,77,18
CHELLES,77,108
CARNETIN,77,62
MONTEVRAIN,77,307
VAIRES SUR MARNE,77,479
LOGNES,77,258
MEAUX,77,284
CHESSY,77,111
BUSSY-SAINT-GEORGES,77,58
MEAUX,77,284
CREGY-LES-MEAUX,77,143
BUSSY-SAINT-GEORGES,77,58
SAINT-PATHUS,77,430
LAGNY-SUR-MARNE,77,243
MEAUX,77,284
TORCY,77,468
CHAUCONIN-NEUFMONTIERS,77,335
BUSSY-SAINT-GEORGES,77,58
MEAUX,77,284
TRILPORT,77,475
BUSSY-SAINT-GEORGES,77,58
THORIGNY SUR MARNE,77,464
SAINT THIBAULT DES VIGNES,77,438
MEAUX,77,284
TORCY,77,468
SERRIS,77,449
LAGNY-SUR-MARNE,77,243
TORCY,77,468
TORCY,77,468
VILLEPARISIS,77,514
MEAUX,77,284
NANTEUIL-LES-MEAUX,77,330
GUERMANTES,77,221
DAMMARTIN-EN-GOELE,77,153
VILLENOY,77,513
VILLENEUVE SOUS DAMMARTIN,77,511
MONTEVRAIN,77,307
MEAUX,77,284
MEAUX,77,284
VILLEPARISIS,77,514
CHELLES,77,108
CLAYE-SOUILLY,77,118
CHAMBRY,77,77
DAMMARTIN-EN-GOELE,77,153
LAGNY-SUR-MARNE,77,243
MONTEVRAIN,77,307
TORCY,77,468
CHANTELOUP EN BRIE,77,85
MONTEVRAIN,77,307
MONTEVRAIN,77,307
TORCY,77,468
LOGNES,77,258
CHAMPS-SUR-MARNE,77,83
CHAMPS-SUR-MARNE,77,83
MESSY,77,292
NOISIEL,77,337
LOGNES,77,258
THORIGNY SUR MARNE,77,464
CLAYE-SOUILLY,77,118
MITRY MORY,77,294
CLAYE-SOUILLY,77,118
CLAYE-SOUILLY,77,118
COURTRY,77,139
SAINT THIBAULT DES VIGNES,77,438
VILLEPARISIS,77,514
MITRY MORY,77,294
MONTEVRAIN,77,307
MONTEVRAIN,77,307
CHAMPS-SUR-MARNE,77,83
LAGNY-SUR-MARNE,77,243
NOISIEL,77,337
COURTRY,77,139
VILLENOY,77,513
FERRIERES-EN-BRIE,77,181
CHELLES,77,108
BUSSY-SAINT-GEORGES,77,58
CHESSY,77,111
SAINT-PATHUS,77,430
THIEUX,77,462
SAINT THIBAULT DES VIGNES,77,438
ANNET-SUR-MARNE,77,5
MONTEVRAIN,77,307
TORCY,77,468
CHELLES,77,108
DAMMARTIN-EN-GOELE,77,153
CHAMPS-SUR-MARNE,77,83
CHELLES,77,108
MEAUX,77,284
CHAMPS-SUR-MARNE,77,83
ISLES-LES-VILLENOY,77,232
CHAMPS-SUR-MARNE,77,83
MITRY MORY,77,294
CHELLES,77,108
BUSSY-SAINT-GEORGES,77,58
CHESSY,77,111
TORCY,77,468
SERRIS,77,449
SERRIS,77,449
VILLEPARISIS,77,514
MONTEVRAIN,77,307
VILLENOY,77,513
VILLENOY,77,513
LE PIN,77,363
CHELLES,77,108
CHELLES,77,108
MEAUX,77,284
MEAUX,77,284
LAGNY-SUR-MARNE,77,243
MEAUX,77,284
MEAUX,77,284
CHELLES,77,108
DAMMARTIN-EN-GOELE,77,153
LAGNY-SUR-MARNE,77,243
TORCY,77,468
EMERAINVILLE,77,169
TORCY,77,468
MEAUX,77,284
CHANTELOUP EN BRIE,77,85
MITRY MORY,77,294
CHELLES,77,108
CLAYE-SOUILLY,77,118
MEAUX,77,284
MEAUX,77,284
SERRIS,77,449
DAMMARTIN-EN-GOELE,77,153
MONTEVRAIN,77,307
CHESSY,77,111
MEAUX,77,284
CHELLES,77,108
LAGNY-SUR-MARNE,77,243
CHAMPS-SUR-MARNE,77,83
VAIRES SUR MARNE,77,479
VILLENOY,77,513
MEAUX,77,284
MEAUX,77,284
BUSSY-SAINT-GEORGES,77,58
CHAMPS-SUR-MARNE,77,83
VILLENOY,77,513
BUSSY-SAINT-GEORGES,77,58
OTHIS,77,349
CHAMPS-SUR-MARNE,77,83
LAGNY-SUR-MARNE,77,243
CHELLES,77,108
CHELLES,77,108
SAINT THIBAULT DES VIGNES,77,438
VILLEPARISIS,77,514
MEAUX,77,284
CHELLES,77,108
BUSSY-SAINT-GEORGES,77,58
BUSSY-SAINT-GEORGES,77,58
MEAUX,77,284
CHELLES,77,108
CHAMPS-SUR-MARNE,77,83
THORIGNY SUR MARNE,77,464
DAMMARTIN-EN-GOELE,77,153
MEAUX,77,284
VILLEPARISIS,77,514
CLAYE-SOUILLY,77,118
VILLEVAUDE,77,517
CHELLES,77,108
NOISIEL,77,337
CLAYE-SOUILLY,77,118
CHELLES,77,108
VILLEPARISIS,77,514
CHELLES,77,108
CHESSY,77,111
VILLEPARISIS,77,514
COLLEGIEN,77,121
VILLENOY,77,513
CHAMPS-SUR-MARNE,77,83
TORCY,77,468
LOGNES,77,258
VILLEPARISIS,77,514
MEAUX,77,284
MEAUX,77,284
VILLEPARISIS,77,514
MEAUX,77,284
LOGNES,77,258
TORCY,77,468
TRILPORT,77,475
TORCY,77,468
MEAUX,77,284
CHELLES,77,108
THORIGNY SUR MARNE,77,464
CLAYE-SOUILLY,77,118
CHELLES,77,108
CHELLES,77,108
BUSSY-SAINT-GEORGES,77,58
BUSSY-SAINT-GEORGES,77,58
VILLEPARISIS,77,514
BROU-SUR-CHANTEREINE,77,55
SERRIS,77,449
MAGNY-LE-HONGRE,77,268
SERRIS,77,449
MEAUX,77,284
CHELLES,77,108
MITRY MORY,77,294
NOISIEL,77,337
VILLEPARISIS,77,514
VAIRES SUR MARNE,77,479
CHELLES,77,108
MONTEVRAIN,77,307
VAIRES SUR MARNE,77,479
NOISIEL,77,337
NOISIEL,77,337
CHELLES,77,108
BUSSY-SAINT-GEORGES,77,58
DAMMARTIN-EN-GOELE,77,153
MAGNY-LE-HONGRE,77,268
MONTEVRAIN,77,307
VAIRES SUR MARNE,77,479
MEAUX,77,284
SAINT-MARD,77,420
THIEUX,77,462
VILLENOY,77,513
MEAUX,77,284
LE PIN,77,363
EMERAINVILLE,77,169
CHELLES,77,108
TORCY,77,468
CHELLES,77,108
BUSSY-SAINT-GEORGES,77,58
CHELLES,77,108
MEAUX,77,284
TORCY,77,468
TORCY,77,468
VAIRES SUR MARNE,77,479
CHELLES,77,108
CHELLES,77,108
ISLES-LES-VILLENOY,77,232
MEAUX,77,284
MAGNY-LE-HONGRE,77,268
BUSSY-SAINT-GEORGES,77,58
MEAUX,77,284
CHAMPS-SUR-MARNE,77,83
BUSSY-SAINT-GEORGES,77,58
BUSSY-SAINT-GEORGES,77,58
LOGNES,77,258
CHAMPS-SUR-MARNE,77,83
CHELLES,77,108
CHELLES,77,108
VILLEPARISIS,77,514
MEAUX,77,284
POMPONNE,77,372
MEAUX,77,284
MEAUX,77,284
MONTEVRAIN,77,307
EMERAINVILLE,77,169
MEAUX,77,284
TORCY,77,468
NOISIEL,77,337
MEAUX,77,284
CREGY-LES-MEAUX,77,143
CHAMPS-SUR-MARNE,77,83
MEAUX,77,284
MEAUX,77,284
MEAUX,77,284
VILLENOY,77,513
LOGNES,77,258
PROVINS,77,379
GASTINS,77,201
NANGIS,77,327
PROVINS,77,379
PROVINS,77,379
MOUY-SUR-SEINE,77,325
PROVINS,77,379
PROVINS,77,379
NANGIS,77,327
ORMES-SUR-VOULZIE (LES),77,347
MOUSSEAUX-LES-BRAY,77,321
NANGIS,77,327
NANGIS,77,327
NANGIS,77,327
PROVINS,77,379
MAISON-ROUGE,77,272
NANGIS,77,327
NANGIS,77,327
PROVINS,77,379
NANGIS,77,327
PROVINS,77,379
PROVINS,77,379
MOUY-SUR-SEINE,77,325
PROVINS,77,379
NANGIS,77,327
PROVINS,77,379
PROVINS,77,379
PROVINS,77,379
VERSAILLES,78,646
SAINT-CYR-L ECOLE,78,545
VERSAILLES,78,646
BOIS D ARCY,78,73
SAINT-CYR-L ECOLE,78,545
VIROFLAY,78,686
MONTIGNY LE BRETONNEUX,78,423
BOIS D ARCY,78,73
VIROFLAY,78,686
VELIZY VILLACOUBLAY,78,640
MONTIGNY LE BRETONNEUX,78,423
SAINT-CYR-L ECOLE,78,545
MONTIGNY LE BRETONNEUX,78,423
TRAPPES,78,621
GUYANCOURT,78,297
VERSAILLES,78,646
SAINT-CYR-L ECOLE,78,545
VERSAILLES,78,646
VIROFLAY,78,686
VELIZY VILLACOUBLAY,78,640
VERSAILLES,78,646
MONTIGNY LE BRETONNEUX,78,423
VERSAILLES,78,646
FONTENAY LE FLEURY,78,242
SAINT-CYR-L ECOLE,78,545
SAINT-CYR-L ECOLE,78,545
VERSAILLES,78,646
LE CHESNAY-ROCQUENCOURT,78,158
LE CHESNAY-ROCQUENCOURT,78,158
JOUY EN JOSAS,78,322
SAINT-CYR-L ECOLE,78,545
LE CHESNAY-ROCQUENCOURT,78,158
VERSAILLES,78,646
SAINT-CYR-L ECOLE,78,545
JOUY EN JOSAS,78,322
SAINT-CYR-L ECOLE,78,545
VERSAILLES,78,646
VERSAILLES,78,646
JOUY EN JOSAS,78,322
BOIS D ARCY,78,73
TRAPPES,78,621
MONTIGNY LE BRETONNEUX,78,423
SAINT-CYR-L ECOLE,78,545
FONTENAY LE FLEURY,78,242
GUYANCOURT,78,297
VERSAILLES,78,646
SAINT-CYR-L ECOLE,78,545
VERSAILLES,78,646
FONTENAY LE FLEURY,78,242
VIROFLAY,78,686
TRAPPES,78,621
LE CHESNAY-ROCQUENCOURT,78,158
VERSAILLES,78,646
MONTIGNY LE BRETONNEUX,78,423
VERSAILLES,78,646
GUYANCOURT,78,297
LE CHESNAY-ROCQUENCOURT,78,158
BOIS D ARCY,78,73
FONTENAY LE FLEURY,78,242
LE CHESNAY-ROCQUENCOURT,78,158
VELIZY VILLACOUBLAY,78,640
TRAPPES,78,621
FONTENAY LE FLEURY,78,242
SAINT-CYR-L ECOLE,78,545
VERSAILLES,78,646
VERSAILLES,78,646
VIROFLAY,78,686
MONTIGNY LE BRETONNEUX,78,423
VERSAILLES,78,646
VERSAILLES,78,646
SAINT-CYR-L ECOLE,78,545
SAINT-CYR-L ECOLE,78,545
FONTENAY LE FLEURY,78,242
VIROFLAY,78,686
VIROFLAY,78,686
BOIS D ARCY,78,73
MONTIGNY LE BRETONNEUX,78,423
MONTIGNY LE BRETONNEUX,78,423
JOUY EN JOSAS,78,322
GUYANCOURT,78,297
BOIS D ARCY,78,73
SAINT-CYR-L ECOLE,78,545
SAINT-CYR-L ECOLE,78,545
VERSAILLES,78,646
VERSAILLES,78,646
VERSAILLES,78,646
VERSAILLES,78,646
VERSAILLES,78,646
VELIZY VILLACOUBLAY,78,640
BOIS D ARCY,78,73
MONTIGNY LE BRETONNEUX,78,423
TRAPPES,78,621
TRAPPES,78,621
VERSAILLES,78,646
VERSAILLES,78,646
VERSAILLES,78,646
VELIZY VILLACOUBLAY,78,640
VELIZY VILLACOUBLAY,78,640
TRAPPES,78,621
VERSAILLES,78,646
VIROFLAY,78,686
VERSAILLES,78,646
MONTIGNY LE BRETONNEUX,78,423
VELIZY VILLACOUBLAY,78,640
GUYANCOURT,78,297
VERSAILLES,78,646
VELIZY VILLACOUBLAY,78,640
SAINT-CYR-L ECOLE,78,545
TRAPPES,78,621
VERSAILLES,78,646
GUYANCOURT,78,297
FONTENAY LE FLEURY,78,242
JOUY EN JOSAS,78,322
VIROFLAY,78,686
GUYANCOURT,78,297
VERSAILLES,78,646
VERSAILLES,78,646
VERSAILLES,78,646
LE CHESNAY-ROCQUENCOURT,78,158
BOIS D ARCY,78,73
VERSAILLES,78,646
SAINT-CYR-L ECOLE,78,545
VERSAILLES,78,646
VERSAILLES,78,646
GUYANCOURT,78,297
VELIZY VILLACOUBLAY,78,640
GUYANCOURT,78,297
BOIS D ARCY,78,73
VELIZY VILLACOUBLAY,78,640
TRAPPES,78,621
GUYANCOURT,78,297
GUYANCOURT,78,297
VELIZY VILLACOUBLAY,78,640
SAINT-CYR-L ECOLE,78,545
VELIZY VILLACOUBLAY,78,640
VELIZY VILLACOUBLAY,78,640
BOIS D ARCY,78,73
VERSAILLES,78,646
VERSAILLES,78,646
GUYANCOURT,78,297
LE CHESNAY-ROCQUENCOURT,78,158
VERSAILLES,78,646
GUYANCOURT,78,297
MONTIGNY LE BRETONNEUX,78,423
JOUY EN JOSAS,78,322
GUYANCOURT,78,297
BOIS D ARCY,78,73
MONTIGNY LE BRETONNEUX,78,423
TRAPPES,78,621
VERSAILLES,78,646
VERSAILLES,78,646
GUYANCOURT,78,297
SAINT-CYR-L ECOLE,78,545
GUYANCOURT,78,297
BOIS D ARCY,78,73
TRAPPES,78,621
FONTENAY LE FLEURY,78,242
LE CHESNAY-ROCQUENCOURT,78,158
SAINT-CYR-L ECOLE,78,545
VIROFLAY,78,686
BOIS D ARCY,78,73
VELIZY VILLACOUBLAY,78,640
BOIS D ARCY,78,73
FONTENAY LE FLEURY,78,242
MONTIGNY LE BRETONNEUX,78,423
SAINT-CYR-L ECOLE,78,545
SAINT-CYR-L ECOLE,78,545
VERSAILLES,78,646
MONTIGNY LE BRETONNEUX,78,423
VERSAILLES,78,646
LE CHESNAY-ROCQUENCOURT,78,158
MONTIGNY LE BRETONNEUX,78,423
BOIS D ARCY,78,73
VERSAILLES,78,646
VIROFLAY,78,686
VELIZY VILLACOUBLAY,78,640
VELIZY VILLACOUBLAY,78,640
VERSAILLES,78,646
VIROFLAY,78,686
LE CHESNAY-ROCQUENCOURT,78,158
VERSAILLES,78,646
VELIZY VILLACOUBLAY,78,640
VERSAILLES,78,646
MONTIGNY LE BRETONNEUX,78,423
GUYANCOURT,78,297
MONTIGNY LE BRETONNEUX,78,423
LE CHESNAY-ROCQUENCOURT,78,158
FONTENAY LE FLEURY,78,242
VERSAILLES,78,646
TRAPPES,78,621
BOIS D ARCY,78,73
BUC,78,117
GUYANCOURT,78,297
BOIS D ARCY,78,73
TRAPPES,78,621
BOIS D ARCY,78,73
MONTIGNY LE BRETONNEUX,78,423
TRAPPES,78,621
TRAPPES,78,621
FONTENAY LE FLEURY,78,242
VIROFLAY,78,686
JOUY EN JOSAS,78,322
VELIZY VILLACOUBLAY,78,640
VERSAILLES,78,646
SAINT-CYR-L ECOLE,78,545
VERSAILLES,78,646
BOIS D ARCY,78,73
SAINT-CYR-L ECOLE,78,545
